img_id	img_url	title	eng_title
127110.jpg	urn-newsml-dpa-com-20090101-190213-99-965680-large-4-3.jpg	Dicke Luft in Städten - ist der Diesel wirklich Schuld?	Thick air in cities - is the diesel really to blame?
126661.jpg	urn-newsml-dpa-com-20090101-190213-99-965703-large-4-3.jpg	Richard Gere mit 69 Jahren Vater geworden	Richard Gere with 69 years of father
127109.jpg	urn-newsml-dpa-com-20090101-190212-99-959820-large-4-3.jpg	Nowitzki-Mentor über mögliches Karriere-Ende: „Alles offen”	Nowitzki mentor about possible career end: "Everything open"
126506.jpg	pappel-dhuenn.jpg	Bezirksvertreter prüfen Fällung von weiteren Pappeln	District representatives test precipitation of other poplars
126507.jpg	verkehr-aachener-strasse.jpg	Wird die Aachener Straße in Köln für Autos einspurig?	Will the Aachener Straße in Cologne for cars for cars?
127107.jpg	urn-newsml-dpa-com-20090101-190213-99-965965-large-4-3.jpg	Severin Freund nicht für WM in Seefeld nominiert	Severin friend not nominated for World Cup in Seefeld
127119.jpg	urn-newsml-dpa-com-20090101-190213-99-966055-large-4-3.jpg	Erneut Hunderte Millionen Zugangsdaten im Netz aufgetaucht	Recover hundreds of millions of access data in the network
127117.jpg	urn-newsml-dpa-com-20090101-190213-99-966101-large-4-3.jpg	Apple will rund Hälfte der Erlöse bei „Netflix für News”	Apple wants about half of the proceeds at "Netflix for News"
126508.jpg	waldbroeler-gesamtschule.jpg	Es bleibt bei vier Klassen für Waldbröler Gesamtschule	It remains with four classes for forest bröler comprehensive school
127113.jpg	urn-newsml-dpa-com-20090101-190213-99-965998-large-4-3.jpg	Drahthaar-Foxterrier gewinnt Hundeshow	Wire Hair Fox Terrier wins dog show
126509.jpg	horst-seehofer-130219.jpg	Seehofer lässt Parteimitgliedschaft von Beamten prüfen	Seehofer has a party membership of officials
126510.jpg	rolfes-krasnodar.jpg	Simon Rolfes warnt vor Gegner von „anderem Kaliber“	Simon Rolfes warns of opponents of "Andem caliber"
126512.jpg	stadthaus-130219.jpg	Viele wichtige Stellen müssen neu besetzt werden	Many important places must be reopened
126513.jpg	moerder-sarajevo.jpg	Bosnische Polizisten erschießen Serienmörder	Bosnian policemen shoot series killer
126514.jpg	norbert-roehrich.jpg	Vom Sportgeschäft in den Literaturbetrieb	From sports business in literature
126515.jpg	rollator.jpg	99-Jährige bittet Polizei	99-year-old asks police to repair their exercise bike
126516.jpg	l269.jpg	Experten lehnen Umweltspur auf der L269 ab	Experts reject environmental track on the L269
126518.jpg	abteipassage-brauweiler-120219.jpg	Initiative will Abriss der Abteipassage in Brauweiler verhindern	Initiative wants to prevent demolition of the abbey passage in Brauweiler
126519.jpg	kakerlake-130219.jpg	Zoo befriedigt private Rachegelüste – auf Kosten von Kakerlaken	Zoo satisfies private oven seal coast - at the expense of cockroaches
126520.jpg	kaffeeeisenreich2.jpg	So rechnet eine Ladenbesitzerin mit der Zülpicher Straße ab	So a shop owner expects the Zülpicher Straße
126521.jpg	bild-gere.jpg	Ein Kind für Hollywood-Star Richard Gere	A child for Hollywood star Richard Gere
126524.jpg	schwarzer-panther.jpg	Fotograf erwischt raren schwarzen Panther in der Wildnis	Photographer caught rare black panther in the wilderness
126525.jpg	donald-trump-071118-wahl.jpg	USA größte Weltbedrohung für Deutsche – Terrorangst sinkt	USA largest world threat for German - terrorist sinks
126526.jpg	axelwitsel.jpg	Axel Witsel schwärmt von Marco Reus und lobt die Bundesliga	Axel Witsel enthuses Marco Reus and praises the Bundesliga
126527.jpg	abiturschild.jpg	Mit dem Zentralabitur ist die Politik falsch abgebogen	With the central subsitur, politics is bent incorrectly
126528.jpg	liebesbriefe-45056205.jpg	Liebesbriefarchiv in Koblenz bewahrt besondere Schätze	Love lettering archive in Koblenz preserves special treasures
126529.jpg	71-143591824--null--12-02-2019-16-43-54-315-.jpg	„Erst möchte ich noch Prinz im Karneval werden“	"First I want to be prince in the carnival"
126530.jpg	handschellen-dpa.jpg	Kriminalität in NRW auf niedrigstem Stand seit 1991	Crime in NRW at the lowest level since 1991
126531.jpg	dpa-notarzt-blaulicht-symbolbild.jpg	Linksabbieger übersieht Achtjährige – Kind schwerverletzt	Left turner overlooks eight-year - child seriously violated
126532.jpg	hallstatt-chinesen.jpg	In diesem Alpendorf kommen 1 Million Touristen auf 780 Einwohner	In this Alpendorf come 1 million tourists on 780 inhabitants
126533.jpg	urn-newsml-dpa-com-20090101-170429-99-257026-large-4-3.jpg	Feuerwehr rückt zu Dachstuhlbrand aus	Fire department moves out to roof fire
126535.jpg	kingsley-schindler-verletzt.jpg	FC-Sommer-Zugang Schindler fällt wochenlang aus	FC summer access Schindler drops for weeks
126536.jpg	ikeamoebel.jpg	Ikea startet Testverkauf über Amazon	IKEA starts test sales via Amazon
127121.jpg	urn-newsml-dpa-com-20090101-190213-99-966718-large-4-3.jpg	Gericht verhandelt über Diesel-Fahrverbot in Wiesbaden	Court negotiates about diesel driving ban in Wiesbaden
126537.jpg	71-143875162--null--13-02-2019-12-14-26-039-.jpg	Gummersbacher Schüler treten im „Tigerenten Club“ auf	Gummersbach students appear in the "Tigerent Club"
126539.jpg	obama-keys-grammys.jpg	Michelle Obama veröffentlicht Stichelei ihrer Mutter	Michelle Obama releases the Grunge her mother
126541.jpg	roesrath-bagatelle-130219.jpg	Kölner Gastronom schließt Kult-Lokal „Bagatelle“ in Rösrath	Cologne Gastronom closes cult locally "Bagatelle" in Rösrath
126542.jpg	gluehende-kohle-im-kopf-einer-wasserpfeife.jpg	Wie die Politik Wasserpfeifen-Raucher schützen will	How the policy wants to protect water pipe smokers
126543.jpg	die-nord-sued-fahrt.jpg	Tausende Besucher erwartet – Aufruf zum Mitmachen	Thousands of visitors expect - call to join
126544.jpg	gerettete-hunde-1.jpg	Tierschützer bewahren Hunderte Hunde vor Kochtopf	Animal Protectors preserve hundreds of dogs in front of cooking pot
126545.jpg	sanierung-der-natursteinfassade.jpg	Bonner Münster ist in Teilen eingerüstet – Sanierung beginnt bald	Bonn Münster is installed in parts - renovation starts soon
126547.jpg	islandpferd.jpg	Wenn der Wolf das Pony frisst	If the wolf eats the pony
126550.jpg	starenkasten.jpg	Motorradfahrer brettert mit Sohn an Schule vorbei	Motorcyclist crashes with son past school
126551.jpg	dpa-gruene-symbolbild.jpg	Grüne kritisieren „unverantwortlichen Schattenhaushalt“	Green criticize "irresponsible shadow household"
126552.jpg	180410-uw-streik-018-sveadu.jpg	Person unter Zug eingequetscht – Rettungskräfte im Einsatz	Person under train crushed - rescue workers in use
126553.jpg	anfang-fc.jpg	Markus Anfang über die Chancen von Anthony Modeste	Mark's beginning on the chances of Anthony Modeste
126554.jpg	jva-euskirchen-eingang.jpg	JVA Euskirchen könnte vergrößert werden – Kritik vom Bürgermeister	Jva Euskirchen could be enlarged - criticism of the mayor
126555.jpg	foto-elle.jpg	Elle Macpherson ärgert Richard Lugner schon jetzt	Elle Macpherson annoys Richard Lugner already now
126556.jpg	gruppenfoto-apec-gipfel-2019.jpg	284 Luxus-Autos auf Papua-Neuguinea vermisst	284 Luxury cars missing on Papua New Guinea
126558.jpg	hecke-schneiden-dpa.jpg	Euskirchener Eigentümer sollen rechtzeitig ihre Hecken schneiden	Euskirchener owners should cut their hedges in time
126559.jpg	20182506-tb-polizei-einsatzwagen-01.jpg	90-jährige Kölnerin von unbekannter Frau im Hausflur überfallen	90-year-old Colognein from unknown woman in the house fault
126561.jpg	nissan-gtr-symbolbild.jpg	Streit um manipulierten Tachostand landet vor Gericht	Dispute over manipulated tacho level lands in court
126562.jpg	frau-geld-in-der-hand.jpg	In diesen Berufen verdient man am besten – und am schlechtesten	In these professions you earn best - and worst
126563.jpg	feuer-in-arnsberg.jpg	Arnsberger Feuerwehr birgt drei Tote	Arnsberger fire department carries three dead
126564.jpg	rheinerft-polizist-dpa.jpg	900 Straftaten rund um den Hambacher Forst erfasst	900 offenses related to Hambach forest
126567.jpg	71-143834038--null--12-02-2019-18-56-46-875-.jpg	Rösrath verzichtet befristet auf neu Straßenausbaumaßnahmen	Rösrath waives temporary road expansion measures
126653.jpg	urn-newsml-dpa-com-20090101-190213-99-971204-large-4-3.jpg	Michelle Obamas Mutter lästert über ihre Tochter	Michelle Obama's mother blasphemes about her daughter
127220.jpg	urn-newsml-dpa-com-20090101-190213-99-971720-large-4-3.jpg	Valentinstag im Pariser Rodin-Museum	Valentine's Day in the Paris Rodin Museum
126569.jpg	ratssitzung.jpg	Kölner Eltern fordern Fortsetzung des Auswahlverfahrens	Cologne parents call for the continuation of the selection procedure
126571.jpg	champions-league-im-free-tv.jpg	FC Bayern fordert Königsklasse im Free-TV	FC Bayern demands royal class in free TV
126572.jpg	frozen-imago.jpg	Disney veröffentlicht ersten Trailer zu „Die Eiskönigin 2“	Disney publishes first trailer for "Ice Creamlin 2"
126573.jpg	carolin-kebekus-und-thomas-deloy.jpg	Carolin Kebekus hat jetzt ihren eigenen Likör	Carolin Kebekus now has its own liqueur
126576.jpg	dpa-audi-auspuff.jpg	EU gewährt Deutschland Spielraum bei Stickoxid-Grenzwerten	EU grants Germany scope for nitrogen oxide limits
126578.jpg	109141430.jpg	Ein brutaler Check und seine Folgen	A brutal check and its consequences
126579.jpg	urn-newsml-dpa-com-20090101-190213-99-972564-large-4-3.jpg	Viele beteiligen sich an Petition für spätere Einschulung	Many participate in petition for later enrollment
126580.jpg	bailey-flughafen.jpg	Leverkusens Herausforderung in Südrussland	Leverkusens challenge in southern Russia
126582.jpg	brand-gymnasium-schleiden.jpg	Deutlich wenige Straftaten – Höhere Aufklärungsquote	Significant few crimes - higher reconnaissance ratio
126583.jpg	yuyaosako.jpg	Osako Japans Fußballer des Jahres	Osako Japan's footballer of the year
126585.jpg	kirche-st--nikolaus-wipperfuerth.jpg	Kirchturmuhr der Nikolauskirche tickt wieder richtig	Church Clock of the Nicholas Church Ticks Right
126586.jpg	71-143892710--null--13-02-2019-16-54-36-582-.jpg	Moderne LED-Technik für drei Turnhallen in Lindlar	Modern LED technology for three gyms in Lindlar
126587.jpg	060219ebay-moerder04--1-.jpg	Kölner Gericht zweifelt finanzielles Motiv des Ebay-Käufers an	Cologne court doubts Financial motif of the eBay buyer
126588.jpg	polizei-kriminalitaetsstatistik-2018-1.jpg	Polizei stellt Kriminalitätsstatistik 2018 für Leverkusen vor	Police introduce crime statistics 2018 for Leverkusen
126590.jpg	71-143899175--null--13-02-2019-18-13-03-012-.jpg	Jürgen Wiebicke diskutiert „Tipps für Demokratie-Retter“	Jürgen Wiebicke discusses "Tips for Democracy Savior"
126591.jpg	urn-newsml-dpa-com-20090101-190213-99-974760-large-4-3.jpg	Oscar-Verleihung: Kameraleute über Show-Straffung empört	Oscar awards: Camera people over show tightening indignant
126592.jpg	haie2.jpg	Haie spielen nur noch zweimal in der Lanxess-Arena	Sharks only play twice in the Lanxess Arena
126593.jpg	eurowings-will-auch-in-koeln-bonn-wachsen--aber-duesseldorf-zum-neuen-drehkreuz-ausbauen-.jpg	So will Eurowings 2019 pünktlicher werden	So Eurowings will be punctual in 2019
126594.jpg	uwe-jacob.jpg	Deutlich weniger Straftaten in Köln – Zwei Bereiche machen Sorgen	Significantly fewer crimes in Cologne - make two areas
126595.jpg	polizeitrick-symbolbild.jpg	Rheinisch-Bergischer Kreis hat sehr hohe Aufklärungsquote	Rheinisch-Bergischer Kreis has very high enlightenment ratio
126596.jpg	laschet-fahrverbote1.jpg	Laschet: „Bin zuversichtlich	Lashing: "I'm confident that the money comes quickly to the schools"
126597.jpg	fc--modeste-vor-dem-training.jpg	Modeste-Urteil nicht vor Freitag	Modest judgment not before Friday, maybe later
126679.jpg	scpaderborn.jpg	Das Vermächtnis des toten Präsidenten	The legacy of the dead president
126598.jpg	koelsch-glaeser-in-einer-kneipe.jpg	Kölsch wird immer öfter gefälscht – Mehr Abmahnungen	Kölsch is more often fake - more warnings
126599.jpg	enkeltrick-seniorin.jpg	Trickbetrüger im Kreis bereiten der Polizei Sorgen	Trickbetrüger in the circle cause the police
126600.jpg	autofahrer-in-koeln.jpg	Das müssen Dieselfahrer zu den Grenzwerten wissen	That must know diesel riders on the limit values
126602.jpg	der-mars-rover-opportunity.jpg	Die Nasa gibt ihren Mars-Rover auf	The NASA gives her Mars-Rover
126605.jpg	leistungsschutzrecht-symbol.jpg	EU einigt sich auf Leistungsschutzrecht	EU agrees to improvement protection law
126606.jpg	leihraeder-an-einer-station-im-severinsviertel.jpg	Anbieter werden bei Fehlverhalten auch künftig nicht bestraft	Provider will not be punished in the future in case of misconduct
127217.jpg	urn-newsml-dpa-com-20090101-190213-99-970091-large-4-3.jpg	Zwei syrische Ex-Geheimdienstler wegen Folter in U-Haft	Two Syrian ex-intelligenceers due to torture in u-imprisonment
126608.jpg	christian-pulisic-im-duell-mit-harry-winks.jpg	BVB kassiert heftige Schlappe gegen Tottenham	BVB concedes violent slippers against Tottenham
126610.jpg	die-vertreter-der-zukuenftigen-generation-sitzen-dem-verfahren-vor-.jpg	Die üblichen Verdächtigen	The usual suspects
126611.jpg	anne-sophie-mutter.jpg	Stargeigerin und HipHop-Held	Stargeigerin and Hiphop hero
126612.jpg	nrw-foerdert-die-medienausstattung-der-schulen--im-burscheider-schulausschuss-wurde-der-plan-vorgestellt-.jpg	Grundschüler testen Kopfhörer	Elementary students test headphones
126613.jpg	mit-diesem-plakat-weist-die-polizei-regelmaessig-auf-die-perfide-betrugsmasche-hin-.jpg	Erfolgreiche Ermittler im Kreis	Successful investigators in the circle
126614.jpg	tendo-nagenda.jpg	Der Hecht im Karpfenteich	The pike in the carpy pond
126616.jpg	urn-newsml-dpa-com-20090101-190213-99-976535-large-4-3.jpg	Baum zu Lehmann-Verpflichtung: „Ich wollte ihn haben”	Tree to Lehmann commitment: "I wanted him to have"
126618.jpg	kreisverkehr-spich--4-.jpg	Dauerumleitung an der B 8 ruiniert Geschäftsleute	Durable in the B 8 ruins business people
126619.jpg	hungerstreik-der-kurden-13-02-2019.jpg	Hungern für die kurdische Sache	Hunters for the Kurdish thing
126620.jpg	bahnhof-huerth-kalscheuren.jpg	Neue Gleise sollen nach Kalscheuren führen	New tracks should lead to Kalsheur
126621.jpg	krankenkasse-geld.jpg	Welche Leistungen kostenfrei sind und wann man zuzahlen muss	Which services are free of charge and when to pay
126622.jpg	rb-25-in-vilkerath.jpg	Die RB 25 könnte mehr Haltepunkte in Köln bekommen	The RB 25 could get more breakpoints in Cologne
126623.jpg	tierarzt-wurthmann.jpg	Pferde sollen eine Sauna bekommen	Horses should get a sauna
126624.jpg	71-143888713--null--13-02-2019-18-20-55-248-.jpg	Ortsumbau einstimmig auf den Weg gebracht	Local conversion unanimously launched
126625.jpg	kina-eins-zwei-drei-53769040.jpg	IMK-Chef will Weltkriegsmunition aus Nord- und Ostsee holen	IMK boss wants to bring World War Munition from North and Baltic Sea
126626.jpg	christiane-f-.jpg	Amazon dreht „Kinder vom Bahnhof Zoo“	Amazon turns "Children from Zoo Station"
126627.jpg	a380.jpg	Airbus stellt Produktion von A380 ein	Airbus introduces production from A380
126629.jpg	plastikmuell.jpg	Steinmeier will beim Thema Plastikmüll ernst machen	Steinmeier wants to make the topic of plastic waste seriously
126630.jpg	fuehrerschein.jpg	Wenn 43 Millionen Deutsche ihren Führerschein umtauschen	If 43 million Germans exchange their driver's license
126631.jpg	71-143896696--null--13-02-2019-18-04-25-568-.jpg	Kriminalität geht im Oberbergischen Kreis zurück	Crime returns to the Oberbergische circle
126633.jpg	arzt-symbolbild.jpg	Ärzte unter Betrugsverdacht – „Letzter Dienst“ schlecht bezahlt	Doctors under fraud - "Last service" badly paid
126636.jpg	landgericht-bonn.jpg	Eitorfer zu mehr als drei Jahren Haft verurteilt	Eitorfer sentenced to more than three years imprisonment
126639.jpg	eine-messstation-fuer-feinstaub.jpg	Die Politik hat sich etwas Luft verschafft	The policy has gotten some air
126640.jpg	lebenshof-fuer-nutztiere--jungschweine-.jpg	Ehepaar öffnet Lebenshof für Nutztiere in Lanzerath	Couple opens lifesping place for farm animals in Lanzerath
126641.jpg	imagefilm.jpg	Imagefilm lässt auf sich warten	Image film makes waiting
126642.jpg	frauen-unter-sich.jpg	Politikerinnen arbeiten an parlamentarischer Revolution	Politicians work on parliamentary revolution
126644.jpg	sandra-und-andreas-obdachlose.jpg	Wie zwei Kölner Obdachlose eine neue Bleibe bekamen – und scheiterten	How two Kölner homeless people got a new home - and failed
126648.jpg	wie-bei-den-vorbereitungsarbeiten-im-herbst-wird-der-verkehr-auf-der-muelheimer-bruecke-nach-karneval-pro-fahrtrichtung-einspurig-gefuehrt-.jpg	Nach Karneval wird es eng	After carnival it gets tight
126649.jpg	jana--l---und-celine.jpg	Minis und Maxis mit viel Liebe zum Karneval	Minis and Maxis with a lot of love for carnival
126650.jpg	aquafit-kurse-wird-es-bald-nicht-mehr-geben-.jpg	Cafeteria wird Schwimmbad ersetzen	Cafeteria will replace swimming pool
126651.jpg	lia-schoeneweiss-ist-siegerin-bei-jugend-debattiert-.jpg	Fahrkarte nach Düsseldorf gelöst	Ticket resolved to Dusseldorf
126652.jpg	demo-lindenstrasse.jpg	Lindenstraßen-Fans hoffen weiter auf Erhalt der Kultserie	Linden road fans continue to hope for the preservation of cult series
126654.jpg	tanzpaar-der-prinzen-garde-macht-schluss.jpg	Tanzpaar der Kölner Prinzen-Garde hört nach der Session auf	Dance couple of the Cologne Prince Guard listens to the session
